AA.X AA.X:AB.B
FE.X FE.X:FD.C
FE.Y FE.Y:GE.A
FE.Y FE.Y:EE.D

FF.X FF.X:FG.B
FF.X FF.X:FE.C
FF.Y FF.Y:GF.A
FF.Y FF.Y:EF.D

FG.X FG.X:FH.B
FG.X FG.X:FF.C
FG.Y FG.Y:GG.A
FG.Y FG.Y:EG.D

FH.X FH.X:FG.C
FH.Y FH.Y:GH.A
FH.Y FH.Y:EH.D

GA.X GA.X:GB.B
GA.Y GA.Y:HA.A
GA.Y GA.Y:FA.D

GB.X GB.X:GC.B
GB.X GB.X:GA.C
GB.Y GB.Y:HB.A
GB.Y GB.Y:FB.D

GC.X GC.X:GD.B
GC.X GC.X:GB.C
GC.Y GC.Y:HC.A
GC.Y GC.Y:FC.D

GD.X GD.X:GE.B
GD.X GD.X:GC.C
GD.Y GD.Y:HD.A
GD.Y GD.Y:FD.D

GE.X GE.X:GF.B
GE.X GE.X:GD.C
GE.Y GE.Y:HE.A
GE.Y GE.Y:FE.D

GF.X GF.X:GG.B
GF.X GF.X:GE.C
GF.Y GF.Y:HF.A
GF.Y GF.Y:FF.D

GG.X GG.X:GH.B
GG.X GG.X:GF.C
GG.Y GG.Y:HG.A
GG.Y GG.Y:FG.D

GH.X GH.X:GG.C
GH.Y GH.Y:HH.A
GH.Y GH.Y:FH.D

HA.X HA.X:HB.B
HA.Y HA.Y:GA.D

HB.X HB.X:HC.B
HB.X HB.X:HA.C
HB.Y HB.Y:GB.D

HC.X HC.X:HD.B
HC.X HC.X:HB.C
HC.Y HC.Y:GC.D

HD.X HD.X:HE.B
HD.X HD.X:HC.C
HD.Y HD.Y:GD.D

HE.X HE.X:HF.B
HE.X HE.X:HD.C
HE.Y HE.Y:GE.D

HF.X HF.X:HG.B
HF.X HF.X:HE.C
HF.Y HF.Y:GF.D

HG.X HG.X:HH.B
HG.X HG.X:HF.C
HG.Y HG.Y:GG.D

HH.X HH.X:HG.C
HH.Y HH.Y:GH.D

